Sample.Name,Wavelength,Genotype,Mean
971930,X2316.719338,X97,0.017852811302305358
971930,X2324.050724,X97,0.013805235897435805
971930,X2331.42866,X97,0.010649451245474966
971930,X2338.853588,X97,0.007751102107358352
971930,X2346.32596,X97,0.004566589073260076
971930,X2353.846232,X97,8.292359014221792e-4
971930,X2361.414866,X97,-0.0033974307689075933
971930,X2369.03233,X97,-0.007777613483893393
971930,X2376.699097,X97,-0.01181847044349272
971930,X2384.415649,X97,-0.014988427315018078
971930,X2392.182471,X97,-0.01680737688919417
971930,X2400.000057,X97,-0.016908991182341945
971930,X2407.868906,X97,-0.015091039448987195
971930,X2415.789523,X97,-0.011330649654384723
971930,X2423.762422,X97,-0.005934642526610702
971930,X2431.788122,X97,5.727258482008478e-4
971930,X2439.867148,X97,0.0074992527882458745
971930,X2448.000034,X97,0.014100479146196861
971930,X2456.187321,X97,0.019704548984054902
971930,X2464.429556,X97,0.023814649073637065
971930,X2472.727295,X97,0.026164656958575595
971930,X2481.081099,X97,0.02672302946229266
971930,X2489.491539,X97,0.02565741713650069
971930,X2497.959193,X97,0.025657417136500715
971930,X2506.484647,X97,0.025657417136500715
971930,X2515.068494,X97,0.025657417136500715
971930,X2523.711336,X97,0.025657417136500715
971930,X2532.413785,X97,0.025657417136500715
971930,X2541.176458,X97,0.025657417136500715
971930,X2549.999982,X97,0.025657417136500715
971941,X1350.000323,X97,-0.05642962190745528
971941,X1352.48651,X97,-0.05642962190745528
971941,X1354.981872,X97,-0.05642962190745528
971941,X1357.486459,X97,-0.05642962190745528
971941,X1360.000322,X97,-0.05642962190745528
971941,X1362.523513,X97,-0.05642962190745528
971941,X1365.056084,X97,-0.05642962190745528
971941,X1367.598087,X97,-0.05642962190745568
971941,X1370.149576,X97,-0.07457186007164411
971941,X1372.710602,X97,-0.09116566197317408
971941,X1375.28122,X97,-0.10375855600624884
971941,X1377.861485,X97,-0.1100408053625299
971941,X1380.451449,X97,-0.10814311585811273
971941,X1383.051169,X97,-0.09712454059092905
971941,X1385.660698,X97,-0.07722880458090965
971941,X1388.280094,X97,-0.04988210843352782
971941,X1390.909412,X97,-0.017583885905516457
971941,X1393.548708,X97,0.016429663237987127
971941,X1396.198039,X97,0.048799343319327344
971941,X1398.857463,X97,0.07667381185735792
971941,X1401.527038,X97,0.09818009424585189
971941,X1404.206821,X97,0.11261672420060315
971941,X1406.896872,X97,0.12039570467571645
971941,X1409.597249,X97,0.12256307976998482
971941,X1412.308012,X97,0.12031254756087038
971941,X1415.029221,X97,0.11470631260935134
971941,X1417.760937,X97,0.10648725220695976
971941,X1420.50322,X97,0.09608101980068953
971941,X1423.256133,X97,0.08393073162949806
971941,X1426.019736,X97,0.07071003694893353
971941,X1428.794093,X97,0.05738377505871597
971941,X1431.579266,X97,0.04509826732115937
971941,X1434.375318,X97,0.034942427885692864
971941,X1437.182314,X97,0.027691815878582274
971941,X1440.000318,X97,0.023615084976837092
971941,X1442.829394,X97,0.02243469107466063
971941,X1445.669608,X97,0.02343936277526392
971941,X1448.521027,X97,0.02554535580963141
971941,X1451.383716,X97,0.027632009170437424
971941,X1454.257742,X97,0.0288628381464124
971941,X1457.143173,X97,0.028796180700280206
971941,X1460.040077,X97,0.02742465588773985
971941,X1462.948523,X97,0.025108013120017397
971941,X1465.868579,X97,0.022425422870609946
971941,X1468.800315,X97,0.019968274557746267
971941,X1471.743802,X97,0.01815330732331397
971941,X1474.69911,X97,0.01701136003555262
971941,X1477.66631,X97,0.016256668492242773
971941,X1480.645475,X97,0.01544596434012044
971941,X1483.636678,X97,0.014201291191553337
971941,X1486.63999,X97,0.012386881475436162
971941,X1489.655486,X97,0.01014727255225154
971941,X1492.68324,X97,0.007861456982331417
971941,X1495.723327,X97,0.0059768557266751884
971941,X1498.775823,X97,0.004812414709114367
971941,X1501.840803,X97,0.00443773013251448
971941,X1504.918345,X97,0.004669762421353225
971941,X1508.008525,X97,0.005118145009696157
971941,X1511.111422,X97,0.0053720752445594495
971941,X1514.227115,X97,0.005130598731954244
971941,X1517.355682,X97,0.004227775578000392
971941,X1520.497205,X97,0.00272627716494276
971941,X1523.651762,X97,8.556110913594774e-4
971941,X1526.819436,X97,-0.0010656413606983416
971941,X1530.000309,X97,-0.002711854936436234
971941,X1533.194463,X97,-0.003825869904654306
971941,X1536.401982,X97,-0.0042825808796596665
971941,X1539.62295,X97,-0.004126964880413811
971941,X1542.857451,X97,-0.003556740961538479
971941,X1546.105571,X97,-0.002873592260827342
971941,X1549.367396,X97,-0.0024327078307475355
971941,X1552.643013,X97,-0.002527591848739415
971941,X1555.93251,X97,-0.003207422991811912
971941,X1559.235975,X97,-0.0042565631550312115
971941,X1562.553497,X97,-0.005258414369747844
971941,X1565.885166,X97,-0.005743249702111653
971941,X1569.231074,X97,-0.005372401343460444
971941,X1572.591311,X97,-0.004084964417151502
971941,X1575.965969,X97,-0.0021510814495799605
971941,X1579.355142,X97,-1.1796032589971144e-4
971941,X1582.758923,X97,0.0013214334265243964
971941,X1586.177408,X97,0.0015961382466063388
971941,X1589.610691,X97,4.60476685520421e-4
971941,X1593.05887,X97,-0.001944593780435438
971941,X1596.52204,X97,-0.005157824497953193
971941,X1600.0003,X97,-0.008505248234216747
971941,X1603.49375,X97,-0.011262128466386467
971941,X1607.002488,X97,-0.012831879975220884
971941,X1610.526615,X97,-0.012913129423615624
971941,X1614.066232,X97,-0.011616912111075227
971941,X1617.621443,X97,-0.00949258694031457
971941,X1621.19235,X97,-0.007504366927386424
971941,X1624.779058,X97,-0.0066798905440639085
971941,X1628.381671,X97,-0.007895528916720686
971941,X1632.000296,X97,-0.011598705930834015
971941,X1635.635039,X97,-0.017563599389140438
971941,X1639.286009,X97,-0.024911530497737717
971941,X1642.953314,X97,-0.03233963599278199
971941,X1646.637065,X97,-0.03849789643557432
971941,X1650.337371,X97,-0.04238445956259443
971941,X1654.054346,X97,-0.04361229925285509
971941,X1657.788102,X97,-0.04244566371741018
971941,X1661.538753,X97,-0.0395951216122603
971941,X1665.306413,X97,-0.0358300483080156
971941,X1669.091199,X97,-0.031577232935789804
971941,X1672.893228,X97,-0.026797447755333093
971941,X1676.712617,X97,-0.020983966487826054
971941,X1680.549487,X97,-0.013617784799612271
971941,X1684.403957,X97,-0.004517606380090705
971941,X1688.276149,X97,0.005894329499030178
971941,X1692.166184,X97,0.01654591406216317
971941,X1696.074188,X97,0.025913494662249313
971941,X1700.000284,X97,0.032404634901960765
971941,X1703.944599,X97,0.03479949715955598
971941,X1707.90726,X97,0.03259680829993532
971941,X1711.888394,X97,0.02620294764274929
971941,X1715.888132,X97,0.016865455001615903
971941,X1719.906604,X97,0.0063518098163110595
971941,X1723.943942,X97,-0.003443150561301454
971941,X1728.000279,X97,-0.010932824429541174
971941,X1732.07575,X97,-0.015083124683257954
971941,X1736.17049,X97,-0.015528489845399758
971941,X1740.284637,X97,-0.01253421258295625
971941,X1744.418328,X97,-0.0068443912346476425
971941,X1748.571704,X97,5.287768762121607e-4
971941,X1752.744904,X97,0.008520993931264955
971941,X1756.938072,X97,0.016200833806291934
971941,X1761.151352,X97,0.02284525788838614
971941,X1765.384887,X97,0.027948461953243058
971941,X1769.638825,X97,0.031242092629821448
971941,X1773.913313,X97,0.03257871888440017
971941,X1778.208501,X97,0.03182906345291968
971941,X1782.52454,X97,0.02891509212777409
971941,X1786.861581,X97,0.023864307029734657
971941,X1791.219778,X97,0.016888003926416414
971941,X1795.599287,X97,0.008428499515190669
971941,X1800.000264,X97,-8.836697974574573e-4
971941,X1804.422868,X97,-0.010397957495152016
971941,X1808.867257,X97,-0.019743018909717816
971941,X1813.333595,X97,-0.02920415085057113
971941,X1817.822042,X97,-0.039715686742081514
971941,X1822.332765,X97,-0.05280543668390443
971941,X1826.86593,X97,-0.07006712931157077
971941,X1831.421703,X97,-0.09240289994613239
971941,X1836.000256,X97,-0.11935233081178616
971941,X1840.601759,X97,-0.14866552202434827
971941,X1845.226384,X97,-0.17634121863984054
971941,X1849.874308,X97,-0.19716458014382687
971941,X1854.545706,X97,-0.20564223972258117
971941,X1859.240757,X97,-0.19716475680025844
971941,X1863.95964,X97,-0.16918238760708884
971941,X1868.702538,X97,-0.12188444490923289
971941,X1873.469635,X97,-0.05949289055128196
971941,X1878.261115,X97,0.010777522589474184
971941,X1883.077167,X97,0.08015199343939873
971941,X1887.917981,X97,0.13996088674380494
971941,X1892.783747,X97,0.18348387812917433
971941,X1897.674659,X97,0.20719089960202489
971941,X1902.590913,X97,0.21112340008306366
971941,X1907.532705,X97,0.19839689457805398
971941,X1912.500237,X97,0.17409137632643792
971941,X1917.493708,X97,0.14393700912104052
971941,X1922.513323,X97,0.11315406765104502
971941,X1927.559288,X97,0.08565919727327073
971941,X1932.63181,X97,0.06368681219984922
971941,X1937.7311,X97,0.04780014117210722
971941,X1942.857371,X97,0.036837361911549286
971941,X1948.010837,X97,0.0294545678109243
971941,X1953.191715,X97,0.024330904702542493
971941,X1958.400224,X97,0.020497912119747778
971941,X1963.636586,X97,0.01740006868659772
971941,X1968.901025,X97,0.01476023306194796
971941,X1974.193768,X97,0.012385217064533733
971941,X1979.515043,X97,0.010031143844322446
971941,X1984.865081,X97,0.007390265527741934
971941,X1990.244117,X97,0.004183183307584659
971941,X1995.652387,X97,2.9286098928067006e-4
971941,X2001.09013,X97,-0.004096848175177548
971941,X2006.557587,X97,-0.00854267933435667
971941,X2012.055002,X97,-0.012473357964716734
971941,X2017.582624,X97,-0.015368935532428423
971941,X2023.1407,X97,-0.016906741723820506
971941,X2028.729484,X97,-0.017027447381167928
971941,X2034.349231,X97,-0.015915818375296535
971941,X2040.000199,X97,-0.01392236900204707
971941,X2045.682649,X97,-0.011467068878366831
971941,X2051.396843,X97,-0.008958608291801307
971941,X2057.143051,X97,-0.006740324388817187
971941,X2062.92154,X97,-0.0050553657696618
971941,X2068.732584,X97,-0.004006052976082861
971941,X2074.576459,X97,-0.0035276878021439904
971941,X2080.453444,X97,-0.0033616803030060696
971941,X2086.36382,X97,-0.0031289789049237004
971941,X2092.307874,X97,-0.0024110312046436936
971941,X2098.285894,X97,-8.845002329779915e-4
971941,X2104.298172,X97,0.0015466447457442474
971941,X2110.345003,X97,0.004675137609782267
971941,X2116.426686,X97,0.008010217432665232
971941,X2122.543524,X97,0.010900105493428042
971941,X2128.695821,X97,0.012720327798965562
971941,X2134.883888,X97,0.013056320002693265
971941,X2141.108036,X97,0.011791647790885379
971941,X2147.368583,X97,0.009111493903253512
971941,X2153.665849,X97,0.005320001301443517
971941,X2160.000158,X97,6.23020480499858e-4
971941,X2166.371837,X97,-0.005007303071536462
971941,X2172.781218,X97,-0.011830307369101482
971941,X2179.228637,X97,-0.020172889319112316
971941,X2185.714434,X97,-0.03015427411333745
971941,X2192.238952,X97,-0.041410906325145304
971941,X2198.802538,X97,-0.05294242180672259
971941,X2205.405546,X97,-0.06315907687728939
971941,X2212.048331,X97,-0.07014568105187453
971941,X2218.731253,X97,-0.07208455643697492
971941,X2225.454678,X97,-0.06771754892205345
971941,X2232.218975,X97,-0.05696759639684351
971941,X2239.024517,X97,-0.04097523399644475
971941,X2245.871684,X97,-0.02196792954034712
971941,X2252.760858,X97,-0.0027741920882352533
971941,X2259.692427,X97,0.013821111770954509
971941,X2266.666783,X97,0.02571170316898306
971941,X2273.684324,X97,0.0319135904237234
971941,X2280.745452,X97,0.03269021788116805
971941,X2287.850574,X97,0.029335812760019408
971941,X2295.000104,X97,0.023709709150721934
971941,X2302.194458,X97,0.01768613053910795
971941,X2309.43406,X97,0.01268416932773119
971941,X2316.719338,X97,0.009389187584895306
971941,X2324.050724,X97,0.007725371369101451
971941,X2331.42866,X97,0.006961646694138976
971941,X2338.853588,X97,0.006252831781728095
971941,X2346.32596,X97,0.004899035411980112
971941,X2353.846232,X97,0.002552672043525249
971941,X2361.414866,X97,-7.270274076169235e-4
971941,X2369.03233,X97,-0.004549076981361717
971941,X2376.699097,X97,-0.008335310201249717
971941,X2384.415649,X97,-0.011470195740465285
971941,X2392.182471,X97,-0.013414430526395196
971941,X2400.000057,X97,-0.013775371716763385
971941,X2407.868906,X97,-0.012349240825199236
971941,X2415.789523,X97,-0.009123436683042361
971941,X2423.762422,X97,-0.004386106287815131
971941,X2431.788122,X97,0.0013769522750486964
971941,X2439.867148,X97,0.007532876740357633
971941,X2448.000034,X97,0.013399758214124272
971941,X2456.187321,X97,0.01835538375129274
971941,X2464.429556,X97,0.021931258667636348
971941,X2472.727295,X97,0.023870795507864615
971941,X2481.081099,X97,0.024143430746606374
971941,X2489.491539,X97,0.02291897969850247
971941,X2497.959193,X97,0.022918979698502453
971941,X2506.484647,X97,0.022918979698502453
971941,X2515.068494,X97,0.022918979698502453
971941,X2523.711336,X97,0.022918979698502453
971941,X2532.413785,X97,0.022918979698502453
971941,X2541.176458,X97,0.022918979698502453
971941,X2549.999982,X97,0.022918979698502453
972017,X1350.000323,X97,-0.09303312344214584
972017,X1352.48651,X97,-0.09303312344214584
972017,X1354.981872,X97,-0.09303312344214584
972017,X1357.486459,X97,-0.09303312344214584
972017,X1360.000322,X97,-0.09303312344214584
972017,X1362.523513,X97,-0.09303312344214584
972017,X1365.056084,X97,-0.09303312344214584
972017,X1367.598087,X97,-0.09303312344214675
972017,X1370.149576,X97,-0.11105079754309465
972017,X1372.710602,X97,-0.12408118399375197
972017,X1375.28122,X97,-0.13296035930564595
972017,X1377.861485,X97,-0.13767988166505124
972017,X1380.451449,X97,-0.1367869994796386
972017,X1383.051169,X97,-0.1278447162497314
972017,X1385.660698,X97,-0.10867548066580535
972017,X1388.280094,X97,-0.07871905878636129
972017,X1390.909412,X97,-0.03998085756571911
972017,X1393.548708,X97,0.0034023963817060303
972017,X1396.198039,X97,0.0463743901045028
972017,X1398.857463,X97,0.08437626182234388
972017,X1401.527038,X97,0.11440207701519044
972017,X1404.206821,X97,0.13528755421137673
972017,X1406.896872,X97,0.14729439941499686
972017,X1409.597249,X97,0.15126039567927171
972017,X1412.308012,X97,0.1480673828334411
972017,X1415.029221,X97,0.13870098545141132
972017,X1417.760937,X97,0.12458025318088785
972017,X1420.50322,X97,0.1077161647926095
972017,X1423.256133,X97,0.09062353882460707
972017,X1426.019736,X97,0.07579721425608735
972017,X1428.794093,X97,0.06500755666828295
972017,X1431.579266,X97,0.05876107238741674
972017,X1434.375318,X97,0.05618033462131035
972017,X1437.182314,X97,0.05535012997145039
972017,X1440.000318,X97,0.0540290717415431
972017,X1442.829394,X97,0.0506681531787331
972017,X1445.669608,X97,0.04489414527095451
972017,X1448.521027,X97,0.03744646087858204
972017,X1451.383716,X97,0.029848727453673743
972017,X1454.257742,X97,0.023845077970803583
972017,X1457.143173,X97,0.0207445055780005
972017,X1460.040077,X97,0.021002154876104292
972017,X1462.948523,X97,0.024105556981792644
972017,X1465.868579,X97,0.028771303466925087
972017,X1468.800315,X97,0.033352604295410246
972017,X1471.743802,X97,0.036351032093298666
972017,X1474.69911,X97,0.036773001700603054
972017,X1477.66631,X97,0.034246227934173194
972017,X1480.645475,X97,0.029142184000753777
972017,X1483.636678,X97,0.022579272187567025
972017,X1486.63999,X97,0.015945234251238744
972017,X1489.655486,X97,0.010490807766106272
972017,X1492.68324,X97,0.006987492216655942
972017,X1495.723327,X97,0.005552288816526579
972017,X1498.775823,X97,0.005685943847231235
972017,X1501.840803,X97,0.006506827029196222
972017,X1504.918345,X97,0.007111175880198228
972017,X1508.008525,X97,0.006805403408209409
972017,X1511.111422,X97,0.005415365715901992
972017,X1514.227115,X97,0.0033203601809956474
972017,X1517.355682,X97,0.001144653012282122
972017,X1520.497205,X97,-6.007797107302784e-4
972017,X1523.651762,X97,-0.001661814018530413
972017,X1526.819436,X97,-0.0020850095695970987
972017,X1530.000309,X97,-0.0021265204594914217
972017,X1533.194463,X97,-0.002093822535552683
972017,X1536.401982,X97,-0.00220725896412416
972017,X1539.62295,X97,-0.00255420198933438
972017,X1542.857451,X97,-0.003099835546218697
972017,X1546.105571,X97,-0.003722371964555339
972017,X1549.367396,X97,-0.004410329480176848
972017,X1552.643013,X97,-0.005294292683689081
972017,X1555.93251,X97,-0.006390818832686986
972017,X1559.235975,X97,-0.007517184147274391
972017,X1562.553497,X97,-0.008299833010127223
972017,X1565.885166,X97,-0.00828647487987519
972017,X1569.231074,X97,-0.0071448406652661585
972017,X1572.591311,X97,-0.004861233812755908
972017,X1575.965969,X97,-0.0018428158279466878
972017,X1579.355142,X97,0.0011501310832794326
972017,X1582.758923,X97,0.003139469825468757
972017,X1586.177408,X97,0.0033187139059471307
972017,X1589.610691,X97,0.0014088178996985172
972017,X1593.05887,X97,-0.0022474771407026235
972017,X1596.52204,X97,-0.006891066565395589
972017,X1600.0003,X97,-0.011516909342814128
972017,X1603.49375,X97,-0.015134612007110528
972017,X1607.002488,X97,-0.0170174489414998
972017,X1610.526615,X97,-0.01688520108112497
972017,X1614.066232,X97,-0.014986180910364345
972017,X1617.621443,X97,-0.012070386781943583
972017,X1621.19235,X97,-0.009363151964016395
972017,X1624.779058,X97,-0.008086068228291316
972017,X1628.381671,X97,-0.009281856184012073
972017,X1632.000296,X97,-0.013565893034906285
972017,X1635.635039,X97,-0.02077820754201673
972017,X1639.286009,X97,-0.029924561331609596
972017,X1642.953314,X97,-0.03939187407724642
972017,X1646.637065,X97,-0.04736925032643845
972017,X1650.337371,X97,-0.05236419078054304
972017,X1654.054346,X97,-0.05363740548050001
972017,X1657.788102,X97,-0.051387375707821766
972017,X1661.538753,X97,-0.04659989069381602
972017,X1665.306413,X97,-0.040599594164512136
972017,X1669.091199,X97,-0.03449805405031267
972017,X1672.893228,X97,-0.02881030680833888
972017,X1676.712617,X97,-0.02319321700549495
972017,X1680.549487,X97,-0.016940824092868175
972017,X1684.403957,X97,-0.009394289480177048
972017,X1688.276149,X97,-3.658456404872024e-4
972017,X1692.166184,X97,0.009636688389355622
972017,X1696.074188,X97,0.019467882326545876
972017,X1700.000284,X97,0.027652552916936135
972017,X1703.944599,X97,0.03281482989603527
972017,X1707.90726,X97,0.03405469768799818
972017,X1711.888394,X97,0.03120006854503318
972017,X1715.888132,X97,0.024878764923507594
972017,X1719.906604,X97,0.01628308184658455
972017,X1723.943942,X97,0.006889192176793636
972017,X1728.000279,X97,-0.0018263447322778208
972017,X1732.07575,X97,-0.008573374871256477
972017,X1736.17049,X97,-0.012391574200064964
972017,X1740.284637,X97,-0.012741249996768062
972017,X1744.418328,X97,-0.00955326100571011
972017,X1748.571704,X97,-0.003236170875350131
972017,X1752.744904,X97,0.005374937333548791
972017,X1756.938072,X97,0.015154896633807466
972017,X1761.151352,X97,0.02481726003878464
972017,X1765.384887,X97,0.03307117389086431
972017,X1769.638825,X97,0.038912140098578345
972017,X1773.913313,X97,0.04171824325845766
972017,X1778.208501,X97,0.041190154100409604
972017,X1782.52454,X97,0.03736186761419952
972017,X1786.861581,X97,0.0305608678539105
972017,X1791.219778,X97,0.021362626017021942
972017,X1795.599287,X97,0.010525687629282528
972017,X1800.000264,X97,-0.001124388638224541
972017,X1804.422868,X97,-0.012889058492781998
972017,X1808.867257,X97,-0.0244995952768802
972017,X1813.333595,X97,-0.036492455502047265
972017,X1817.822042,X97,-0.05009138722527494
972017,X1822.332765,X97,-0.06721306383107102
972017,X1826.86593,X97,-0.08989687556938158
972017,X1831.421703,X97,-0.11941155515513917
972017,X1836.000256,X97,-0.1554552167081447
972017,X1840.601759,X97,-0.19556022924854563
972017,X1845.226384,X97,-0.23500313008618828
972017,X1849.874308,X97,-0.26731689442792483
972017,X1854.545706,X97,-0.2853296666187242
972017,X1859.240757,X97,-0.2825385422619047
972017,X1863.95964,X97,-0.2545647187369639
972017,X1868.702538,X97,-0.20001467006523385
972017,X1873.469635,X97,-0.12252130099019619
972017,X1878.261115,X97,-0.02987340898836475
972017,X1883.077167,X97,0.06734469909550723
972017,X1887.917981,X97,0.15750577013316058
972017,X1892.783747,X97,0.23032289193762057
972017,X1897.674659,X97,0.27880533148804076
972017,X1902.590913,X97,0.30035643191526573
972017,X1907.532705,X97,0.2967804519553972
972017,X1912.500237,X97,0.2733210542568949
972017,X1917.493708,X97,0.23712443548227735
972017,X1922.513323,X97,0.1956025559082632
972017,X1927.559288,X97,0.15508777441063332
972017,X1932.63181,X97,0.11994554846266962
972017,X1937.7311,X97,0.09228280249364354
972017,X1942.857371,X97,0.07150876181792726
972017,X1948.010837,X97,0.056279589718918305
972017,X1953.191715,X97,0.04486516749515191
972017,X1958.400224,X97,0.03577484751869205
972017,X1963.636586,X97,0.02805223252127789
972017,X1968.901025,X97,0.021239404287815337
972017,X1974.193768,X97,0.015149559580263193
972017,X1979.515043,X97,0.00962524343250385
972017,X1984.865081,X97,0.004415014492620098
972017,X1990.244117,X97,-7.957842514006205e-4
972017,X1995.652387,X97,-0.0062379330138437
972017,X2001.09013,X97,-0.011863503681533967
972017,X2006.557587,X97,-0.017337663060924203
972017,X2012.055002,X97,-0.022096117294225476
972017,X2017.582624,X97,-0.02556154280957773
972017,X2023.1407,X97,-0.027340516062971533
972017,X2028.729484,X97,-0.027331290946078453
972017,X2034.349231,X97,-0.025721830757595675
972017,X2040.000199,X97,-0.022902628007972624
972017,X2045.682649,X97,-0.019350225098039454
972017,X2051.396843,X97,-0.015534382045356761
972017,X2057.143051,X97,-0.011869064883646144
972017,X2062.92154,X97,-0.008697402834518564
972017,X2068.732584,X97,-0.006259267380413815
972017,X2074.576459,X97,-0.004630872814587365
972017,X2080.453444,X97,-0.003668095309200828
972017,X2086.36382,X97,-0.003038034942361672
972017,X2092.307874,X97,-0.002254668840228696
972017,X2098.285894,X97,-8.1771935735841e-4
972017,X2104.298172,X97,0.0016050048954965113
972017,X2110.345003,X97,0.005020841182395973
972017,X2116.426686,X97,0.009050804406916385
972017,X2122.543524,X97,0.013000759649321169
972017,X2128.695821,X97,0.016048729609997623
972017,X2134.883888,X97,0.017478227672915153
972017,X2141.108036,X97,0.01684399966386529
972017,X2147.368583,X97,0.014067106537384112
972017,X2153.665849,X97,0.009298773301551076
972017,X2160.000158,X97,0.0027167198141562583
972017,X2166.371837,X97,-0.005652141263736576
972017,X2172.781218,X97,-0.015967134390217706
972017,X2179.228637,X97,-0.028426812897005133
972017,X2185.714434,X97,-0.04298038328485217
972017,X2192.238952,X97,-0.05901918683904313
972017,X2198.802538,X97,-0.07519410787545762
972017,X2205.405546,X97,-0.08946520568196503
972017,X2212.048331,X97,-0.09941107710730435
972017,X2218.731253,X97,-0.10273254363122186
972017,X2225.454678,X97,-0.09780463399429008
972017,X2232.218975,X97,-0.08442203116461998
972017,X2239.024517,X97,-0.0638819457821591
972017,X2245.871684,X97,-0.038873419661711185
972017,X2252.760858,X97,-0.01292387095130354
972017,X2259.692427,X97,0.010368450987933492
972017,X2266.666783,X97,0.02812429267830211
972017,X2273.684324,X97,0.03877603871310056
972017,X2280.745452,X97,0.04229724017722497
972017,X2287.850574,X97,0.040018116272355075
972017,X2295.000104,X97,0.03411158330532227
972017,X2302.194458,X97,0.026931209381598736
972017,X2309.43406,X97,0.020403318646304854
972017,X2316.719338,X97,0.015620558970049499
972017,X2324.050724,X97,0.01271191977806522
972017,X2331.42866,X97,0.010927394859943922
972017,X2338.853588,X97,0.009255215413434804
972017,X2346.32596,X97,0.006768066411387641
972017,X2353.846232,X97,0.002933746969133993
972017,X2361.414866,X97,-0.002251276849224381
972017,X2369.03233,X97,-0.008306298047726698
972017,X2376.699097,X97,-0.014430022642587843
972017,X2384.415649,X97,-0.019704037558284683
972017,X2392.182471,X97,-0.023273915194300956
972017,X2400.000057,X97,-0.024481094412518677
972017,X2407.868906,X97,-0.022946333976136588
972017,X2415.789523,X97,-0.018575060368024015
972017,X2423.762422,X97,-0.011690966771978114
972017,X2431.788122,X97,-0.002919142652337795
972017,X2439.867148,X97,0.006911937040615956
972017,X2448.000034,X97,0.016893152254417017
972017,X2456.187321,X97,0.026163154927601517
972017,X2464.429556,X97,0.033999284694031295
972017,X2472.727295,X97,0.0398573375979852
972017,X2481.081099,X97,0.04337639259060563
972017,X2489.491539,X97,0.04437661878614542
972017,X2497.959193,X97,0.044376618786145176
972017,X2506.484647,X97,0.044376618786145176
972017,X2515.068494,X97,0.044376618786145176
972017,X2523.711336,X97,0.044376618786145176
972017,X2532.413785,X97,0.044376618786145176
972017,X2541.176458,X97,0.044376618786145176
972017,X2549.999982,X97,0.044376618786145176
97206,X1350.000323,X97,-0.10040616296811039
97206,X1352.48651,X97,-0.10040616296811039
97206,X1354.981872,X97,-0.10040616296811039
97206,X1357.486459,X97,-0.10040616296811039
97206,X1360.000322,X97,-0.10040616296811039
97206,X1362.523513,X97,-0.10040616296811039
97206,X1365.056084,X97,-0.10040616296811039
97206,X1367.598087,X97,-0.10040616296811065
97206,X1370.149576,X97,-0.12280763619263126
97206,X1372.710602,X97,-0.14160800040831767
97206,X1375.28122,X97,-0.1551044484760832
97206,X1377.861485,X97,-0.1611458410014012
97206,X1380.451449,X97,-0.15731018488633966
97206,X1383.051169,X97,-0.14162360127343324
97206,X1385.660698,X97,-0.11333502124703791
97206,X1388.280094,X97,-0.07352558468541334
97206,X1390.909412,X97,-0.025488354049774304
97206,X1393.548708,X97,0.02569453820782112
97206,X1396.198039,X97,0.07421465295572037
97206,X1398.857463,X97,0.11482946138870895
97206,X1401.527038,X97,0.1440079151535226
97206,X1404.206821,X97,0.16054484682072814
97206,X1406.896872,X97,0.16552849699579836
97206,X1409.597249,X97,0.16158059506787323
97206,X1412.308012,X97,0.15181230445485877
97206,X1415.029221,X97,0.13908463669844842
97206,X1417.760937,X97,0.12549752719887955
97206,X1420.50322,X97,0.11219396168444296
97206,X1423.256133,X97,0.0996303051416722
97206,X1426.019736,X97,0.08783149732062073
97206,X1428.794093,X97,0.07664599390379247
97206,X1431.579266,X97,0.06595558893826782
97206,X1434.375318,X97,0.0558149566224954
97206,X1437.182314,X97,0.04652378808985146
97206,X1440.000318,X97,0.03856687478560675
97206,X1442.829394,X97,0.03246006054244768
97206,X1445.669608,X97,0.028626348291855112
97206,X1448.521027,X97,0.027106287886231217
97206,X1451.383716,X97,0.027483630585003204
97206,X1454.257742,X97,0.02907099977537166
97206,X1457.143173,X97,0.031080644536199225
97206,X1460.040077,X97,0.032861195259642456
97206,X1462.948523,X97,0.0340579408839691
97206,X1465.868579,X97,0.034628178144257823
97206,X1468.800315,X97,0.03471562814210302
97206,X1471.743802,X97,0.03447273035175603
97206,X1474.69911,X97,0.03383323237017873
97206,X1477.66631,X97,0.03252981992189145
97206,X1480.645475,X97,0.030208586800258275
97206,X1483.636678,X97,0.026681664695647287
97206,X1486.63999,X97,0.022164295915212122
97206,X1489.655486,X97,0.01724365815772459
97206,X1492.68324,X97,0.012702432196186353
97206,X1495.723327,X97,0.009229051889140312
97206,X1498.775823,X97,0.007144576316526598
97206,X1501.840803,X97,0.006272025279573199
97206,X1504.918345,X97,0.005998699800689447
97206,X1508.008525,X97,0.005528802887308558
97206,X1511.111422,X97,0.004261174335272574
97206,X1514.227115,X97,0.0020214171336995945
97206,X1517.355682,X97,-9.3835086619248e-4
97206,X1520.497205,X97,-0.004025983234216657
97206,X1523.651762,X97,-0.006588619005602166
97206,X1526.819436,X97,-0.008145387603426008
97206,X1530.000309,X97,-0.008523216835272464
97206,X1533.194463,X97,-0.007861930832794654
97206,X1536.401982,X97,-0.006512318620448321
97206,X1539.62295,X97,-0.004886211641349226
97206,X1542.857451,X97,-0.00330930861775525
97206,X1546.105571,X97,-0.0020044227989661633
97206,X1549.367396,X97,-0.001133824058931536
97206,X1552.643013,X97,-7.961781954323897e-4
97206,X1555.93251,X97,-9.944910180996237e-4
97206,X1559.235975,X97,-0.0016626502090067452
