Sample.Name,Wavelength,Genotype,Mean
121138,X1868.702538,X121,28.16844708
121138,X1873.469635,X121,25.1603471
121138,X1878.261115,X121,21.9577188
121138,X1883.077167,X121,18.78657049
121138,X1887.917981,X121,15.86911972
121138,X1892.783747,X121,13.38342297
121138,X1897.674659,X121,11.43463628
121138,X1902.590913,X121,10.07132534
121138,X1907.532705,X121,9.182633247
121138,X1912.500237,X121,8.652302165
121138,X1917.493708,X121,8.360559058
121138,X1922.513323,X121,8.214997679
121138,X1927.559288,X121,8.163417008
121138,X1932.63181,X121,8.188177647
121138,X1937.7311,X121,8.28980574
121138,X1942.857371,X121,8.469897629
121138,X1948.010837,X121,8.720926433
121138,X1953.191715,X121,9.025665826
121138,X1958.400224,X121,9.363824226
121138,X1963.636586,X121,9.721371536
121138,X1968.901025,X121,10.093173
121138,X1974.193768,X121,10.48317672
121138,X1979.515043,X121,10.89756885
121138,X1984.865081,X121,11.33846123
121138,X1990.244117,X121,11.80135858
121138,X1995.652387,X121,12.27656463
121138,X2001.09013,X121,12.75292494
121138,X2006.557587,X121,13.22136945
121138,X2012.055002,X121,13.67635341
121138,X2017.582624,X121,14.11501304
121138,X2023.1407,X121,14.53532856
121138,X2028.729484,X121,14.93461572
121138,X2034.349231,X121,15.30973091
121138,X2040.000199,X121,15.66096026
121138,X2045.682649,X121,15.9907164
121138,X2051.396843,X121,16.30410054
121138,X2057.143051,X121,16.60728051
121138,X2062.92154,X121,16.90548818
121138,X2068.732584,X121,17.20175483
121138,X2074.576459,X121,17.49693425
121138,X2080.453444,X121,17.79075293
121138,X2086.36382,X121,18.08291017
121138,X2092.307874,X121,18.37337492
121138,X2098.285894,X121,18.66178797
121138,X2104.298172,X121,18.9466158
121138,X2110.345003,X121,19.22542025
121138,X2116.426686,X121,19.49726992
121138,X2122.543524,X121,19.76499017
121138,X2128.695821,X121,20.03621623
121138,X2134.883888,X121,20.32171771
121138,X2141.108036,X121,20.63110087
121138,X2147.368583,X121,20.96768138
121138,X2153.665849,X121,21.32525246
121138,X2160.000158,X121,21.68881233
121138,X2166.371837,X121,22.03949511
121138,X2172.781218,X121,22.3616072
121138,X2179.228637,X121,22.6479585
121138,X2185.714434,X121,22.89839448
121138,X2192.238952,X121,23.11910245
121138,X2198.802538,X121,23.30609587
121138,X2205.405546,X121,23.44024022
121138,X2212.048331,X121,23.48757908
121138,X2218.731253,X121,23.40821265
121138,X2225.454678,X121,23.17101839
121138,X2232.218975,X121,22.76765699
121138,X2239.024517,X121,22.21929582
121138,X2245.871684,X121,21.57299535
121138,X2252.760858,X121,20.8895535
121138,X2259.692427,X121,20.22758505
121138,X2266.666783,X121,19.62981244
121138,X2273.684324,X121,19.11652437
121138,X2280.745452,X121,18.67227844
121138,X2287.850574,X121,18.27074825
121138,X2295.000104,X121,17.88325746
121138,X2302.194458,X121,17.48918337
121138,X2309.43406,X121,17.08097791
121138,X2316.719338,X121,16.66331129
121138,X2324.050724,X121,16.24809064
121138,X2331.42866,X121,15.84814265
121138,X2338.853588,X121,15.47204865
121138,X2346.32596,X121,15.12169858
121138,X2353.846232,X121,14.79274416
121138,X2361.414866,X121,14.47688602
121138,X2369.03233,X121,14.16399093
121138,X2376.699097,X121,13.8443981
121138,X2384.415649,X121,13.51064677
121138,X2392.182471,X121,13.15704353
121138,X2400.000057,X121,12.77981641
121138,X2407.868906,X121,12.37733881
121138,X2415.789523,X121,11.95046603
121138,X2423.762422,X121,11.50294082
121138,X2431.788122,X121,11.04180479
121138,X2439.867148,X121,10.57751555
121138,X2448.000034,X121,10.12332121
121138,X2456.187321,X121,9.693501378
121138,X2464.429556,X121,9.300999573
121138,X2472.727295,X121,8.958328215
121138,X2481.081099,X121,8.666743918
121138,X2489.491539,X121,8.42725232
121138,X2497.959193,X121,8.239262159
121138,X2506.484647,X121,8.10113831
121138,X2515.068494,X121,8.009318209
121138,X2523.711336,X121,7.956779503
121138,X2532.413785,X121,7.932436518
121138,X2541.176458,X121,7.922471328
121138,X2549.999982,X121,7.913007908
1211425,X1350.000323,X121,31.79894409
1211425,X1352.48651,X121,31.46083763
1211425,X1354.981872,X121,31.23054868
1211425,X1357.486459,X121,31.06962202
1211425,X1360.000322,X121,30.91288893
1211425,X1362.523513,X121,30.69419317
1211425,X1365.056084,X121,30.37271739
1211425,X1367.598087,X121,29.94095462
1211425,X1370.149576,X121,29.43272619
1211425,X1372.710602,X121,28.8855759
1211425,X1375.28122,X121,28.31133332
1211425,X1377.861485,X121,27.68695533
1211425,X1380.451449,X121,26.96243342
1211425,X1383.051169,X121,26.08678873
1211425,X1385.660698,X121,25.03750286
1211425,X1388.280094,X121,23.83620631
1211425,X1390.909412,X121,22.54236143
1211425,X1393.548708,X121,21.23133272
1211425,X1396.198039,X121,19.97348664
1211425,X1398.857463,X121,18.8150799
1211425,X1401.527038,X121,17.77120589
1211425,X1404.206821,X121,16.84347497
1211425,X1406.896872,X121,16.02966313
1211425,X1409.597249,X121,15.32748516
1211425,X1412.308012,X121,14.73270018
1211425,X1415.029221,X121,14.23587727
1211425,X1417.760937,X121,13.82050967
1211425,X1420.50322,X121,13.46406508
1211425,X1423.256133,X121,13.14425929
1211425,X1426.019736,X121,12.84995229
1211425,X1428.794093,X121,12.58783865
1211425,X1431.579266,X121,12.37479255
1211425,X1434.375318,X121,12.22530706
1211425,X1437.182314,X121,12.14238823
1211425,X1440.000318,X121,12.11556013
1211425,X1442.829394,X121,12.12306748
1211425,X1445.669608,X121,12.13792613
1211425,X1448.521027,X121,12.13817181
1211425,X1451.383716,X121,12.11712338
1211425,X1454.257742,X121,12.08673686
1211425,X1457.143173,X121,12.07240532
1211425,X1460.040077,X121,12.10163726
1211425,X1462.948523,X121,12.18517985
1211425,X1465.868579,X121,12.31836541
1211425,X1468.800315,X121,12.48294087
1211425,X1471.743802,X121,12.65598999
1211425,X1474.69911,X121,12.82067096
1211425,X1477.66631,X121,12.97345804
1211425,X1480.645475,X121,13.12462035
1211425,X1483.636678,X121,13.29248338
1211425,X1486.63999,X121,13.49456038
1211425,X1489.655486,X121,13.74011446
1211425,X1492.68324,X121,14.02845796
1211425,X1495.723327,X121,14.34153501
1211425,X1498.775823,X121,14.66232188
1211425,X1501.840803,X121,14.97721068
1211425,X1504.918345,X121,15.27928459
1211425,X1508.008525,X121,15.56805589
1211425,X1511.111422,X121,15.84678729
1211425,X1514.227115,X121,16.11941842
1211425,X1517.355682,X121,16.3888188
1211425,X1520.497205,X121,16.65702593
1211425,X1523.651762,X121,16.92640005
1211425,X1526.819436,X121,17.20112132
1211425,X1530.000309,X121,17.48403019
1211425,X1533.194463,X121,17.77478594
1211425,X1536.401982,X121,18.06868206
1211425,X1539.62295,X121,18.356866
1211425,X1542.857451,X121,18.62948527
1211425,X1546.105571,X121,18.8803928
1211425,X1549.367396,X121,19.11123732
1211425,X1552.643013,X121,19.33257431
1211425,X1555.93251,X121,19.5607019
1211425,X1559.235975,X121,19.8109566
1211425,X1562.553497,X121,20.09070305
1211425,X1565.885166,X121,20.39305561
1211425,X1569.231074,X121,20.69493556
1211425,X1572.591311,X121,20.97151525
1211425,X1575.965969,X121,21.20447681
1211425,X1579.355142,X121,21.39061192
1211425,X1582.758923,X121,21.544732
1211425,X1586.177408,X121,21.69519911
1211425,X1589.610691,X121,21.87354984
1211425,X1593.05887,X121,22.10227456
1211425,X1596.52204,X121,22.38534198
1211425,X1600.0003,X121,22.70532414
1211425,X1603.49375,X121,23.02732263
1211425,X1607.002488,X121,23.31069528
1211425,X1610.526615,X121,23.53046956
1211425,X1614.066232,X121,23.68295892
1211425,X1617.621443,X121,23.78608446
1211425,X1621.19235,X121,23.87211698
1211425,X1624.779058,X121,23.9754348
1211425,X1628.381671,X121,24.11994946
1211425,X1632.000296,X121,24.31108054
1211425,X1635.635039,X121,24.53527731
1211425,X1639.286009,X121,24.7666939
1211425,X1642.953314,X121,24.977265
1211425,X1646.637065,X121,25.14235204
1211425,X1650.337371,X121,25.25600858
1211425,X1654.054346,X121,25.32179465
1211425,X1657.788102,X121,25.34861884
1211425,X1661.538753,X121,25.34457465
1211425,X1665.306413,X121,25.31272286
1211425,X1669.091199,X121,25.25054883
1211425,X1672.893228,X121,25.15291719
1211425,X1676.712617,X121,25.01652405
1211425,X1680.549487,X121,24.8434976
1211425,X1684.403957,X121,24.64264881
1211425,X1688.276149,X121,24.42814895
1211425,X1692.166184,X121,24.2175513
1211425,X1696.074188,X121,24.02597792
1211425,X1700.000284,X121,23.86297783
1211425,X1703.944599,X121,23.73288903
1211425,X1707.90726,X121,23.63565593
1211425,X1711.888394,X121,23.56797885
1211425,X1715.888132,X121,23.5240407
1211425,X1719.906604,X121,23.49567749
1211425,X1723.943942,X121,23.47265066
1211425,X1728.000279,X121,23.44366054
1211425,X1732.07575,X121,23.39835493
1211425,X1736.17049,X121,23.32912722
1211425,X1740.284637,X121,23.23399819
1211425,X1744.418328,X121,23.11926622
1211425,X1748.571704,X121,22.99366299
1211425,X1752.744904,X121,22.86672905
1211425,X1756.938072,X121,22.74633155
1211425,X1761.151352,X121,22.63763781
1211425,X1765.384887,X121,22.54382101
1211425,X1769.638825,X121,22.46778207
1211425,X1773.913313,X121,22.41380804
1211425,X1778.208501,X121,22.38794616
1211425,X1782.52454,X121,22.39668465
1211425,X1786.861581,X121,22.44527722
1211425,X1791.219778,X121,22.53344363
1211425,X1795.599287,X121,22.651269
1211425,X1800.000264,X121,22.78569289
1211425,X1804.422868,X121,22.92133942
1211425,X1808.867257,X121,23.04351628
1211425,X1813.333595,X121,23.14049096
1211425,X1817.822042,X121,23.20463204
1211425,X1822.332765,X121,23.23229483
1211425,X1826.86593,X121,23.22227647
1211425,X1831.421703,X121,23.17274645
1211425,X1836.000256,X121,23.07663524
1211425,X1840.601759,X121,22.91469029
1211425,X1845.226384,X121,22.64675975
1211425,X1849.874308,X121,22.22696757
1211425,X1854.545706,X121,21.59802409
1211425,X1859.240757,X121,20.70846261
1211425,X1863.95964,X121,19.52978072
1211425,X1868.702538,X121,18.07185753
1211425,X1873.469635,X121,16.39004137
1211425,X1878.261115,X121,14.58031156
1211425,X1883.077167,X121,12.76388474
1211425,X1887.917981,X121,11.06598877
1211425,X1892.783747,X121,9.594057594
1211425,X1897.674659,X121,8.420022486
1211425,X1902.590913,X121,7.586878621
1211425,X1907.532705,X121,7.041986852
1211425,X1912.500237,X121,6.720703918
1211425,X1917.493708,X121,6.548215201
1211425,X1922.513323,X121,6.461402916
1211425,X1927.559288,X121,6.422274996
1211425,X1932.63181,X121,6.418893543
1211425,X1937.7311,X121,6.456244386
1211425,X1942.857371,X121,6.543242635
1211425,X1948.010837,X121,6.682186518
1211425,X1953.191715,X121,6.864719302
1211425,X1958.400224,X121,7.074853368
1211425,X1963.636586,X121,7.296792543
1211425,X1968.901025,X121,7.521337455
1211425,X1974.193768,X121,7.750156481
1211425,X1979.515043,X121,7.990769519
1211425,X1984.865081,X121,8.249919574
1211425,X1990.244117,X121,8.528459031
1211425,X1995.652387,X121,8.819925571
1211425,X2001.09013,X121,9.113136793
1211425,X2006.557587,X121,9.397043595
1211425,X2012.055002,X121,9.665011082
1211425,X2017.582624,X121,9.916219542
1211425,X2023.1407,X121,10.15375443
1211425,X2028.729484,X121,10.38082194
1211425,X2034.349231,X121,10.59746277
1211425,X2040.000199,X121,10.80084942
1211425,X2045.682649,X121,10.98715372
1211425,X2051.396843,X121,11.15507257
1211425,X2057.143051,X121,11.3077665
1211425,X2062.92154,X121,11.45240749
1211425,X2068.732584,X121,11.59756183
1211425,X2074.576459,X121,11.74979682
1211425,X2080.453444,X121,11.91134851
1211425,X2086.36382,X121,12.07993071
1211425,X2092.307874,X121,12.25054867
1211425,X2098.285894,X121,12.41822898
1211425,X2104.298172,X121,12.58011213
1211425,X2110.345003,X121,12.73692182
1211425,X2116.426686,X121,12.89180548
1211425,X2122.543524,X121,13.04858449
1211425,X2128.695821,X121,13.21065914
1211425,X2134.883888,X121,13.38043851
1211425,X2141.108036,X121,13.55919243
1211425,X2147.368583,X121,13.74686109
1211425,X2153.665849,X121,13.94161046
1211425,X2160.000158,X121,14.13946068
1211425,X2166.371837,X121,14.33442937
1211425,X2172.781218,X121,14.51956788
1211425,X2179.228637,X121,14.68856011
1211425,X2185.714434,X121,14.8355232
1211425,X2192.238952,X121,14.95872175
1211425,X2198.802538,X121,15.05453869
1211425,X2205.405546,X121,15.11507891
1211425,X2212.048331,X121,15.12635448
1211425,X2218.731253,X121,15.06968039
1211425,X2225.454678,X121,14.92693783
1211425,X2232.218975,X121,14.68817129
1211425,X2239.024517,X121,14.35826742
1211425,X2245.871684,X121,13.95935388
1211425,X2252.760858,X121,13.52716488
1211425,X2259.692427,X121,13.10222728
1211425,X2266.666783,X121,12.71930085
1211425,X2273.684324,X121,12.40004054
1211425,X2280.745452,X121,12.13813066
1211425,X2287.850574,X121,11.91509787
1211425,X2295.000104,X121,11.70731655
1211425,X2302.194458,X121,11.49615906
1211425,X2309.43406,X121,11.27443748
1211425,X2316.719338,X121,11.04682342
1211425,X2324.050724,X121,10.82502819
1211425,X2331.42866,X121,10.62064636
1211425,X2338.853588,X121,10.43917008
1211425,X2346.32596,X121,10.27770302
1211425,X2353.846232,X121,10.12690464
1211425,X2361.414866,X121,9.975545659
1211425,X2369.03233,X121,9.814751668
1211425,X2376.699097,X121,9.642321572
1211425,X2384.415649,X121,9.459596364
1211425,X2392.182471,X121,9.26833468
1211425,X2400.000057,X121,9.067945918
1211425,X2407.868906,X121,8.854840171
1211425,X2415.789523,X121,8.624273712
1211425,X2423.762422,X121,8.373590126
1211425,X2431.788122,X121,8.105038091
1211425,X2439.867148,X121,7.82672027
1211425,X2448.000034,X121,7.55118783
1211425,X2456.187321,X121,7.292218476
1211425,X2464.429556,X121,7.061203616
1211425,X2472.727295,X121,6.866526666
1211425,X2481.081099,X121,6.70599872
1211425,X2489.491539,X121,6.576480528
1211425,X2497.959193,X121,6.474467965
1211425,X2506.484647,X121,6.397708722
1211425,X2515.068494,X121,6.344994929
1211425,X2523.711336,X121,6.314577316
1211425,X2532.413785,X121,6.302405897
1211425,X2541.176458,X121,6.301545883
1211425,X2549.999982,X121,6.303334767
1211530,X1350.000323,X121,42.73127053
1211530,X1352.48651,X121,42.28122388
1211530,X1354.981872,X121,41.80601133
1211530,X1357.486459,X121,41.27783262
1211530,X1360.000322,X121,40.70219443
1211530,X1362.523513,X121,40.1083247
1211530,X1365.056084,X121,39.52652578
1211530,X1367.598087,X121,38.9639316
1211530,X1370.149576,X121,38.38963271
1211530,X1372.710602,X121,37.74788402
1211530,X1375.28122,X121,36.97922231
1211530,X1377.861485,X121,36.04080074
1211530,X1380.451449,X121,34.91697467
1211530,X1383.051169,X121,33.61723175
1211530,X1385.660698,X121,32.16574872
1211530,X1388.280094,X121,30.59110561
1211530,X1390.909412,X121,28.92348467
1211530,X1393.548708,X121,27.20004582
1211530,X1396.198039,X121,25.4725698
1211530,X1398.857463,X121,23.81590086
1211530,X1401.527038,X121,22.3015374
1211530,X1404.206821,X121,20.98190102
1211530,X1406.896872,X121,19.87641602
1211530,X1409.597249,X121,18.96704334
1211530,X1412.308012,X121,18.20845558
1211530,X1415.029221,X121,17.54926702
1211530,X1417.760937,X121,16.95402184
1211530,X1420.50322,X121,16.41462293
1211530,X1423.256133,X121,15.94578455
1211530,X1426.019736,X121,15.57221543
1211530,X1428.794093,X121,15.3020446
1211530,X1431.579266,X121,15.11593381
1211530,X1434.375318,X121,14.9803593
1211530,X1437.182314,X121,14.85934921
1211530,X1440.000318,X121,14.73129036
1211530,X1442.829394,X121,14.59922351
1211530,X1445.669608,X121,14.48824938
1211530,X1448.521027,X121,14.43017569
1211530,X1451.383716,X121,14.44399316
1211530,X1454.257742,X121,14.52392115
1211530,X1457.143173,X121,14.6425088
1211530,X1460.040077,X121,14.76326782
1211530,X1462.948523,X121,14.8645236
1211530,X1465.868579,X121,14.94909101
1211530,X1468.800315,X121,15.03891768
1211530,X1471.743802,X121,15.16269563
1211530,X1474.69911,X121,15.34052719
1211530,X1477.66631,X121,15.57392303
1211530,X1480.645475,X121,15.84706236
1211530,X1483.636678,X121,16.13826346
1211530,X1486.63999,X121,16.43375262
1211530,X1489.655486,X121,16.73552559
1211530,X1492.68324,X121,17.06200903
1211530,X1495.723327,X121,17.42784525
1211530,X1498.775823,X121,17.83651249
1211530,X1501.840803,X121,18.27402503
1211530,X1504.918345,X121,18.71388142
1211530,X1508.008525,X121,19.12961241
1211530,X1511.111422,X121,19.50780472
1211530,X1514.227115,X121,19.85416855
1211530,X1517.355682,X121,20.18946062
1211530,X1520.497205,X121,20.53794638
1211530,X1523.651762,X121,20.91476515
1211530,X1526.819436,X121,21.31984736
1211530,X1530.000309,X121,21.73376056
1211530,X1533.194463,X121,22.13455462
1211530,X1536.401982,X121,22.50904029
1211530,X1539.62295,X121,22.85721946
1211530,X1542.857451,X121,23.18989903
1211530,X1546.105571,X121,23.52083916
1211530,X1549.367396,X121,23.85868024
1211530,X1552.643013,X121,24.2032515
1211530,X1555.93251,X121,24.54787434
1211530,X1559.235975,X121,24.88552485
1211530,X1562.553497,X121,25.21447317
1211530,X1565.885166,X121,25.54013948
1211530,X1569.231074,X121,25.86891291
1211530,X1572.591311,X121,26.20170381
1211530,X1575.965969,X121,26.53048388
1211530,X1579.355142,X121,26.84106342
1211530,X1582.758923,X121,27.12119238
1211530,X1586.177408,X121,27.36928538
1211530,X1589.610691,X121,27.5983096
1211530,X1593.05887,X121,27.83177548
1211530,X1596.52204,X121,28.09338407
1211530,X1600.0003,X121,28.39531658
1211530,X1603.49375,X121,28.73173646
1211530,X1607.002488,X121,29.07422795
1211530,X1610.526615,X121,29.3901286
1211530,X1614.066232,X121,29.65652251
1211530,X1617.621443,X121,29.86838807
1211530,X1621.19235,X121,30.03907173
1211530,X1624.779058,X121,30.19256531
1211530,X1628.381671,X121,30.35181041
1211530,X1632.000296,X121,30.52886515
1211530,X1635.635039,X121,30.7212767
1211530,X1639.286009,X121,30.91542581
1211530,X1642.953314,X121,31.09396284
1211530,X1646.637065,X121,31.24000737
